"shape_id","shape_pt_lat","shape_pt_lon","shape_pt_sequence","shape_dist_traveled"
"1334013","39.851587","-104.95465","733",
"1334013","39.851329","-104.954581","734",
"1334013","39.851329","-104.954581","735",
"1334013","39.851071","-104.954503","736",
"1334013","39.851071","-104.954503","737",
"1334013","39.850816","-104.954416","738",
"1334013","39.850816","-104.954416","739",
"1334013","39.850562","-104.954322","740",
"1334013","39.850562","-104.954322","741",
"1334013","39.85031","-104.954219","742",
"1334013","39.85031","-104.954219","743",
"1334013","39.85006","-104.954108","744",
"1334013","39.85006","-104.954108","745",
"1334013","39.849812","-104.953989","746",
"1334013","39.849812","-104.953989","747",
"1334013","39.849777","-104.953971","748",
"1334013","39.849777","-104.953971","749",
"1334013","39.849742","-104.953953","750",
"1334013","39.849742","-104.953953","751",
"1334013","39.849707","-104.953935","752",
"1334013","39.849707","-104.953935","753",
"1334013","39.849672","-104.953917","754",
"1334013","39.849672","-104.953917","755",
"1334013","39.849637","-104.953899","756",
"1334013","39.849637","-104.953899","757",
"1334013","39.849601","-104.953881","758",
"1334013","39.849601","-104.953881","759",
"1334013","39.849566","-104.953863","760",
"1334013","39.849566","-104.953863","761",
"1334013","39.849531","-104.953844","762",
"1334013","39.849531","-104.953844","763",
"1334013","39.834637","-104.946078","764",
"1334013","39.834637","-104.946078","765",
"1334013","39.834598","-104.946058","766",
"1334013","39.834598","-104.946058","767",
"1334013","39.834559","-104.946037","768",
"1334013","39.834559","-104.946037","769",
"1334013","39.83452","-104.946017","770",
"1334013","39.83452","-104.946017","771",
"1334013","39.83448","-104.945997","772",
"1334013","39.83448","-104.945997","773",
"1334013","39.834441","-104.945976","774",
"1334013","39.834441","-104.945976","775",
"1334013","39.834402","-104.945956","776",
"1334013","39.834402","-104.945956","777",
"1334013","39.834363","-104.945936","778",
"1334013","39.834363","-104.945936","779",
"1334013","39.834323","-104.945916","780",
"1334013","39.834323","-104.945916","781",
"1334013","39.834284","-104.945896","782",
"1334013","39.834284","-104.945896","783",
"1334013","39.834245","-104.945876","784",
"1334013","39.834245","-104.945876","785",
"1334013","39.834205","-104.945856","786",
"1334013","39.834205","-104.945856","787",
"1334013","39.834166","-104.945836","788",
"1334013","39.834166","-104.945836","789",
"1334013","39.834127","-104.945817","790",
"1334013","39.834127","-104.945817","791",
"1334013","39.833845","-104.945681","792",
"1334013","39.833845","-104.945681","793",
"1334013","39.833561","-104.945552","794",
"1334013","39.833561","-104.945552","795",
"1334013","39.833275","-104.945431","796",
"1334013","39.833275","-104.945431","797",
"1334013","39.832988","-104.945316","798",
"1334013","39.832988","-104.945316","799",
"1334013","39.832699","-104.945209","800",
"1334013","39.832699","-104.945209","801",
"1334013","39.832658","-104.945195","802",
"1334013","39.832658","-104.945195","803",
"1334013","39.832617","-104.94518","804",
"1334013","39.832617","-104.94518","805",
"1334013","39.832577","-104.945166","806",
"1334013","39.832577","-104.945166","807",
"1334013","39.832536","-104.945152","808",
"1334013","39.832536","-104.945152","809",
"1334013","39.832495","-104.945138","810",
"1334013","39.832495","-104.945138","811",
"1334013","39.832454","-104.945124","812",
"1334013","39.832454","-104.945124","813",
"1334013","39.832413","-104.94511","814",
"1334013","39.832413","-104.94511","815",
"1334013","39.832372","-104.945096","816",
"1334013","39.832372","-104.945096","817",
"1334013","39.832332","-104.945083","818",
"1334013","39.832332","-104.945083","819",
"1334013","39.832291","-104.945069","820",
"1334013","39.832291","-104.945069","821",
"1334013","39.83225","-104.945055","822",
"1334013","39.83225","-104.945055","823",
"1334013","39.832209","-104.945042","824",
"1334013","39.832209","-104.945042","825",
"1334013","39.832168","-104.945028","826",
"1334013","39.832168","-104.945028","827",
"1334013","39.830716","-104.944544","828",
"1334013","39.830716","-104.944544","829",
"1334013","39.830224","-104.94438","830",
"1334013","39.830224","-104.94438","831",
"1334013","39.829618","-104.944143","832",
"1334013","39.829618","-104.944143","833",
"1334013","39.829586","-104.94413","834",
"1334013","39.829586","-104.94413","835",
"1334013","39.829553","-104.944117","836",
"1334013","39.829553","-104.944117","837",
"1334013","39.82952","-104.944104","838",
"1334013","39.82952","-104.944104","839",
"1334013","39.829487","-104.944091","840",
"1334013","39.829487","-104.944091","841",
"1334013","39.829454","-104.944079","842",
"1334013","39.829454","-104.944079","843",
"1334013","39.829421","-104.944066","844",
"1334013","39.829421","-104.944066","845",
"1334013","39.829388","-104.944054","846",
"1334013","39.829388","-104.944054","847",
"1334013","39.829355","-104.944041","848",
"1334013","39.829355","-104.944041","849",
"1334013","39.829199","-104.943985","850",
"1334013","39.829199","-104.943985","851",
"1334013","39.829166","-104.943973","852",
"1334013","39.829166","-104.943973","853",
"1334013","39.829133","-104.943961","854",
"1334013","39.829133","-104.943961","855",
"1334013","39.8291","-104.94395","856",
"1334013","39.8291","-104.94395","857",
"1334013","39.829066","-104.943939","858",
"1334013","39.829066","-104.943939","859",
"1334013","39.829033","-104.943928","860",
"1334013","39.829033","-104.943928","861",
"1334013","39.829","-104.943917","862",
"1334013","39.829","-104.943917","863",
"1334013","39.828967","-104.943905","864",
"1334013","39.828967","-104.943905","865",
"1334013","39.828934","-104.943894","866",
"1334013","39.828934","-104.943894","867",
"1334013","39.825177","-104.942642","868",
"1334013","39.825177","-104.942642","869",
"1334013","39.825162","-104.942637","870",
"1334013","39.825162","-104.942637","871",
"1334013","39.825146","-104.942632","872",
"1334013","39.825146","-104.942632","873",
"1334013","39.825131","-104.942627","874",
"1334013","39.825131","-104.942627","875",
"1334013","39.825116","-104.942622","876",
"1334013","39.825116","-104.942622","877",
"1334013","39.825101","-104.942617","878",
"1334013","39.825101","-104.942617","879",
"1334013","39.825086","-104.942612","880",
"1334013","39.825086","-104.942612","881",
"1334013","39.82507","-104.942607","882",
"1334013","39.82507","-104.942607","883",
"1334013","39.825055","-104.942602","884",
"1334013","39.825055","-104.942602","885",
"1334013","39.82504","-104.942597","886",
"1334013","39.82504","-104.942597","887",
"1334013","39.825025","-104.942592","888",
"1334013","39.825025","-104.942592","889",
"1334013","39.825009","-104.942587","890",
"1334013","39.825009","-104.942587","891",
"1334013","39.824994","-104.942583","892",
"1334013","39.824994","-104.942583","893",
"1334013","39.824979","-104.942578","894",
"1334013","39.824979","-104.942578","895",
"1334013","39.824964","-104.942573","896",
"1334013","39.824964","-104.942573","897",
"1334013","39.824948","-104.942569","898",
"1334013","39.824948","-104.942569","899",
"1334013","39.824933","-104.942564","900",
"1334013","39.824933","-104.942564","901",
"1334013","39.824918","-104.94256","902",
"1334013","39.824918","-104.94256","903",
"1334013","39.824902","-104.942556","904",
"1334013","39.824902","-104.942556","905",
"1334013","39.824887","-104.942552","906",
"1334013","39.824887","-104.942552","907",
"1334013","39.824872","-104.942547","908",
"1334013","39.824872","-104.942547","909",
"1334013","39.824856","-104.942543","910",
"1334013","39.824856","-104.942543","911",
"1334013","39.824841","-104.94254","912",
"1334013","39.824841","-104.94254","913",
"1334013","39.824825","-104.942536","914",
"1334013","39.824825","-104.942536","915",
"1334013","39.82481","-104.942532","916",
"1334013","39.82481","-104.942532","917",
"1334013","39.824795","-104.942529","918",
"1334013","39.824795","-104.942529","919",
"1334013","39.824779","-104.942525","920",
"1334013","39.824779","-104.942525","921",
"1334013","39.824764","-104.942522","922",
"1334013","39.824764","-104.942522","923",
"1334013","39.824748","-104.942519","924",
"1334013","39.824748","-104.942519","925",
"1334013","39.824625","-104.942499","926",
"1334013","39.824625","-104.942499","927",
"1334013","39.824501","-104.942489","928",
"1334013","39.824501","-104.942489","929",
"1334013","39.824377","-104.942488","930",
"1334013","39.824377","-104.942488","931",
"1334013","39.824253","-104.942496","932",
"1334013","39.824253","-104.942496","933",
"1334013","39.824129","-104.942513","934",
"1334013","39.824129","-104.942513","935",
"1334013","39.824007","-104.942539","936",
"1334013","39.824007","-104.942539","937",
"1334013","39.823885","-104.942575","938",
"1334013","39.823885","-104.942575","939",
"1334013","39.823766","-104.942619","940",
"1334013","39.823766","-104.942619","941",
"1334013","39.823649","-104.942672","942",
"1334013","39.823649","-104.942672","943",
"1334013","39.823634","-104.94268","944",
"1334013","39.823634","-104.94268","945",
"1334013","39.823619","-104.942687","946",
"1334013","39.823619","-104.942687","947",
"1334013","39.823605","-104.942695","948",
"1334013","39.823605","-104.942695","949",
"1334013","39.82359","-104.942702","950",
"1334013","39.82359","-104.942702","951",
"1334013","39.823576","-104.94271","952",
"1334013","39.823576","-104.94271","953",
"1334013","39.823561","-104.942718","954",
"1334013","39.823561","-104.942718","955",
"1334013","39.823547","-104.942726","956",
"1334013","39.823547","-104.942726","957",
"1334013","39.823533","-104.942734","958",
"1334013","39.823533","-104.942734","959",
"1334013","39.823518","-104.942742","960",
"1334013","39.823518","-104.942742","961",
"1334013","39.823504","-104.942751","962",
"1334013","39.823504","-104.942751","963",
"1334013","39.82349","-104.942759","964",
"1334013","39.82349","-104.942759","965",
"1334013","39.823476","-104.942768","966",
"1334013","39.823476","-104.942768","967",
"1334013","39.823461","-104.942776","968",
"1334013","39.823461","-104.942776","969",
"1334013","39.823447","-104.942785","970",
"1334013","39.823447","-104.942785","971",
"1334013","39.823433","-104.942794","972",
"1334013","39.823433","-104.942794","973",
"1334013","39.823419","-104.942802","974",
"1334013","39.823419","-104.942802","975",
"1334013","39.823405","-104.942811","976",
"1334013","39.823405","-104.942811","977",
"1334013","39.823391","-104.94282","978",
"1334013","39.823391","-104.94282","979",
"1334013","39.823376","-104.942829","980",
"1334013","39.823376","-104.942829","981",
"1334013","39.823362","-104.942838","982",
"1334013","39.823362","-104.942838","983",
"1334013","39.823348","-104.942847","984",
"1334013","39.823348","-104.942847","985",
"1334013","39.823334","-104.942856","986",
"1334013","39.823334","-104.942856","987",
"1334013","39.82332","-104.942865","988",
"1334013","39.82332","-104.942865","989",
"1334013","39.823306","-104.942874","990",
"1334013","39.823306","-104.942874","991",
"1334013","39.823292","-104.942883","992",
"1334013","39.823292","-104.942883","993",
"1334013","39.823278","-104.942892","994",
"1334013","39.823278","-104.942892","995",
"1334013","39.823264","-104.942902","996",
"1334013","39.823264","-104.942902","997",
"1334013","39.82325","-104.942911","998",
"1334013","39.82325","-104.942911","999",
"1334013","39.822903","-104.943137","1000",
"1334013","39.822903","-104.943137","1001",
"1334013","39.822596","-104.943322","1002",
"1334013","39.822596","-104.943322","1003",
"1334013","39.820931","-104.944276","1004",
"1334013","39.820931","-104.944276","1005",
"1334013","39.820885","-104.944302","1006",
"1334013","39.820885","-104.944302","1007",
"1334013","39.820839","-104.944329","1008",
"1334013","39.820839","-104.944329","1009",
"1334013","39.820793","-104.944355","1010",
"1334013","39.820793","-104.944355","1011",
"1334013","39.820747","-104.944381","1012",
"1334013","39.820747","-104.944381","1013",
"1334013","39.820701","-104.944407","1014",
"1334013","39.820701","-104.944407","1015",
"1334013","39.820655","-104.944434","1016",
"1334013","39.820655","-104.944434","1017",
"1334013","39.820609","-104.94446","1018",
"1334013","39.820609","-104.94446","1019",
"1334013","39.820563","-104.944486","1020",
"1334013","39.820563","-104.944486","1021",
"1334013","39.820516","-104.944511","1022",
"1334013","39.820516","-104.944511","1023",
"1334013","39.820194","-104.944686","1024",
"1334013","39.820194","-104.944686","1025",
"1334013","39.81987","-104.944854","1026",
"1334013","39.81987","-104.944854","1027",
"1334013","39.819544","-104.945015","1028",
"1334013","39.819544","-104.945015","1029",
"1334013","39.819216","-104.945169","1030",
"1334013","39.819216","-104.945169","1031",
"1334013","39.819168","-104.945191","1032",
"1334013","39.819168","-104.945191","1033",
"1334013","39.819121","-104.945212","1034",
"1334013","39.819121","-104.945212","1035",
"1334013","39.819073","-104.945233","1036",
"1334013","39.819073","-104.945233","1037",
"1334013","39.819026","-104.945255","1038",
"1334013","39.819026","-104.945255","1039",
"1334013","39.818978","-104.945276","1040",
"1334013","39.818978","-104.945276","1041",
"1334013","39.81893","-104.945297","1042",
"1334013","39.81893","-104.945297","1043",
"1334013","39.818883","-104.945318","1044",
"1334013","39.818883","-104.945318","1045",
"1334013","39.818835","-104.945339","1046",
"1334013","39.818835","-104.945339","1047",
"1334013","39.818787","-104.94536","1048",
"1334013","39.818787","-104.94536","1049",
"1334013","39.817014","-104.946142","1050",
"1334013","39.817014","-104.946142","1051",
"1334013","39.816967","-104.946163","1052",
"1334013","39.816967","-104.946163","1053",
"1334013","39.816919","-104.946184","1054",
"1334013","39.816919","-104.946184","1055",
"1334013","39.816871","-104.946205","1056",
"1334013","39.816871","-104.946205","1057",
"1334013","39.816824","-104.946226","1058",
"1334013","39.816824","-104.946226","1059",
"1334013","39.816776","-104.946247","1060",
"1334013","39.816776","-104.946247","1061",
"1334013","39.816729","-104.946268","1062",
"1334013","39.816729","-104.946268","1063",
"1334013","39.816681","-104.94629","1064",
"1334013","39.816681","-104.94629","1065",
"1334013","39.816634","-104.946311","1066",
"1334013","39.816634","-104.946311","1067",
"1334013","39.816586","-104.946333","1068",
"1334013","39.816586","-104.946333","1069",
"1334013","39.816293","-104.94647","1070",
"1334013","39.816293","-104.94647","1071",
"1334013","39.816002","-104.946612","1072",
"1334013","39.816002","-104.946612","1073",
"1334013","39.815712","-104.94676","1074",
"1334013","39.815712","-104.94676","1075",
"1334013","39.815424","-104.946914","1076",
"1334013","39.815424","-104.946914","1077",
"1334013","39.815378","-104.946939","1078",
"1334013","39.815378","-104.946939","1079",
"1334013","39.815331","-104.946965","1080",
"1334013","39.815331","-104.946965","1081",
"1334013","39.815285","-104.94699","1082",
"1334013","39.815285","-104.94699","1083",
"1334013","39.815239","-104.947016","1084",
"1334013","39.815239","-104.947016","1085",
"1334013","39.815193","-104.947042","1086",
"1334013","39.815193","-104.947042","1087",
"1334013","39.815146","-104.947068","1088",
"1334013","39.815146","-104.947068","1089",
"1334013","39.8151","-104.947094","1090",
"1334013","39.8151","-104.947094","1091",
"1334013","39.815054","-104.94712","1092",
"1334013","39.815054","-104.94712","1093",
"1334013","39.815008","-104.947145","1094",
"1334013","39.815008","-104.947145","1095",
"1334013","39.803223","-104.953763","1096",
"1334013","39.803223","-104.953763","1097",
"1334013","39.803202","-104.953774","1098",
"1334013","39.803202","-104.953774","1099",
"1334013","39.803182","-104.953785","1100",
"1334013","39.803182","-104.953785","1101",
"1334013","39.803162","-104.953797","1102",
"1334013","39.803162","-104.953797","1103",
"1334013","39.803141","-104.953808","1104",
"1334013","39.803141","-104.953808","1105",
"1334013","39.803121","-104.953819","1106",
"1334013","39.803121","-104.953819","1107",
"1334013","39.803101","-104.953831","1108",
"1334013","39.803101","-104.953831","1109",
"1334013","39.80308","-104.953842","1110",
"1334013","39.80308","-104.953842","1111",
"1334013","39.80306","-104.953853","1112",
"1334013","39.80306","-104.953853","1113",
"1334013","39.80304","-104.953865","1114",
"1334013","39.80304","-104.953865","1115",
"1334013","39.803019","-104.953876","1116",
"1334013","39.803019","-104.953876","1117",
"1334013","39.802999","-104.953887","1118",
"1334013","39.802999","-104.953887","1119",
"1334013","39.802978","-104.953898","1120",
"1334013","39.802978","-104.953898","1121",
"1334013","39.802958","-104.953909","1122",
"1334013","39.802958","-104.953909","1123",
"1334013","39.802938","-104.95392","1124",
"1334013","39.802938","-104.95392","1125",
"1334013","39.802917","-104.953931","1126",
"1334013","39.802917","-104.953931","1127",
"1334013","39.802897","-104.953942","1128",
"1334013","39.802897","-104.953942","1129",
"1334013","39.802876","-104.953953","1130",
"1334013","39.802876","-104.953953","1131",
"1334013","39.802856","-104.953963","1132",
"1334013","39.802856","-104.953963","1133",
"1334013","39.802835","-104.953974","1134",
"1334013","39.802835","-104.953974","1135",
"1334013","39.802814","-104.953985","1136",
"1334013","39.802814","-104.953985","1137",
"1334013","39.802794","-104.953995","1138",
"1334013","39.802794","-104.953995","1139",
"1334013","39.802773","-104.954005","1140",
"1334013","39.802773","-104.954005","1141",
"1334013","39.802753","-104.954016","1142",
"1334013","39.802753","-104.954016","1143",
"1334013","39.802732","-104.954026","1144",
"1334013","39.802732","-104.954026","1145",
"1334013","39.802711","-104.954036","1146",
"1334013","39.802711","-104.954036","1147",
"1334013","39.80269","-104.954046","1148",
"1334013","39.80269","-104.954046","1149",
"1334013","39.80267","-104.954056","1150",
"1334013","39.80267","-104.954056","1151",
"1334013","39.802649","-104.954065","1152",
"1334013","39.802649","-104.954065","1153",
"1334013","39.802628","-104.954075","1154",
"1334013","39.802628","-104.954075","1155",
"1334013","39.802607","-104.954084","1156",
"1334013","39.802607","-104.954084","1157",
"1334013","39.802586","-104.954094","1158",
"1334013","39.802586","-104.954094","1159",
"1334013","39.802437","-104.954155","1160",
"1334013","39.802437","-104.954155","1161",
"1334013","39.802286","-104.954209","1162",
"1334013","39.802286","-104.954209","1163",
"1334013","39.802134","-104.954256","1164",
"1334013","39.802134","-104.954256","1165",
"1334013","39.80198","-104.954296","1166",
"1334013","39.80198","-104.954296","1167",
"1334013","39.801826","-104.954328","1168",
"1334013","39.801826","-104.954328","1169",
"1334013","39.80167","-104.954353","1170",
"1334013","39.80167","-104.954353","1171",
"1334013","39.801514","-104.95437","1172",
"1334013","39.801514","-104.95437","1173",
"1334013","39.801492","-104.954371","1174",
"1334013","39.801492","-104.954371","1175",
"1334013","39.80147","-104.954373","1176",
"1334013","39.80147","-104.954373","1177",
"1334013","39.801448","-104.954375","1178",
"1334013","39.801448","-104.954375","1179",
"1334013","39.801426","-104.954376","1180",
"1334013","39.801426","-104.954376","1181",
"1334013","39.801404","-104.954377","1182",
"1334013","39.801404","-104.954377","1183",
"1334013","39.801382","-104.954378","1184",
"1334013","39.801382","-104.954378","1185",
"1334013","39.80136","-104.954379","1186",
"1334013","39.80136","-104.954379","1187",
"1334013","39.801337","-104.95438","1188",
"1334013","39.801337","-104.95438","1189",
"1334013","39.801315","-104.954381","1190",
"1334013","39.801315","-104.954381","1191",
"1334013","39.801293","-104.954382","1192",
"1334013","39.801293","-104.954382","1193",
"1334013","39.801271","-104.954382","1194",
"1334013","39.801271","-104.954382","1195",
"1334013","39.801249","-104.954383","1196",
"1334013","39.801249","-104.954383","1197",
"1334013","39.801227","-104.954383","1198",
"1334013","39.801227","-104.954383","1199",
"1334013","39.801205","-104.954383","1200",
"1334013","39.801205","-104.954383","1201",
"1334013","39.801183","-104.954384","1202",
"1334013","39.801183","-104.954384","1203",
"1334013","39.80116","-104.954384","1204",
"1334013","39.80116","-104.954384","1205",
"1334013","39.801138","-104.954384","1206",
"1334013","39.801138","-104.954384","1207",
"1334013","39.801116","-104.954384","1208",
"1334013","39.801116","-104.954384","1209",
"1334013","39.801094","-104.954384","1210",
"1334013","39.801094","-104.954384","1211",
"1334013","39.801072","-104.954384","1212",
"1334013","39.801072","-104.954384","1213",
"1334013","39.80105","-104.954383","1214",
"1334013","39.80105","-104.954383","1215",
"1334013","39.801028","-104.954383","1216",
"1334013","39.801028","-104.954383","1217",
"1334013","39.801005","-104.954383","1218",
"1334013","39.801005","-104.954383","1219",
"1334013","39.800983","-104.954382","1220",
"1334013","39.800983","-104.954382","1221",
"1334013","39.800961","-104.954382","1222",
"1334013","39.800961","-104.954382","1223",
"1334013","39.800939","-104.954382","1224",
"1334013","39.800939","-104.954382","1225",
"1334013","39.800917","-104.954381","1226",
"1334013","39.800917","-104.954381","1227",
"1334013","39.800895","-104.954381","1228",
"1334013","39.800895","-104.954381","1229",
"1334013","39.800873","-104.95438","1230",
"1334013","39.800873","-104.95438","1231",
"1334013","39.800851","-104.95438","1232",
"1334013","39.800851","-104.95438","1233",
"1334013","39.800828","-104.954379","1234",
"1334013","39.800828","-104.954379","1235",
"1334013","39.797625","-104.954312","1236",
"1334013","39.797625","-104.954312","1237",
"1334013","39.797603","-104.954312","1238",
"1334013","39.797603","-104.954312","1239",
"1334013","39.797581","-104.954311","1240",
"1334013","39.797581","-104.954311","1241",
"1334013","39.797559","-104.954311","1242",
"1334013","39.797559","-104.954311","1243",
"1334013","39.797537","-104.95431","1244",
"1334013","39.797537","-104.95431","1245",
"1334013","39.797514","-104.95431","1246",
"1334013","39.797514","-104.95431","1247",
"1334013","39.797492","-104.954309","1248",
"1334013","39.797492","-104.954309","1249",
"1334013","39.79747","-104.954309","1250",
"1334013","39.79747","-104.954309","1251",
"1334013","39.797448","-104.954309","1252",
"1334013","39.797448","-104.954309","1253",
"1334013","39.797426","-104.954308","1254",
"1334013","39.797426","-104.954308","1255",
"1334013","39.797404","-104.954308","1256",
"1334013","39.797404","-104.954308","1257",
"1334013","39.797382","-104.954308","1258",
"1334013","39.797382","-104.954308","1259",
"1334013","39.79736","-104.954308","1260",
"1334013","39.79736","-104.954308","1261",
"1334013","39.797337","-104.954308","1262",
"1334013","39.797337","-104.954308","1263",
"1334013","39.797315","-104.954308","1264",
"1334013","39.797315","-104.954308","1265",
"1334013","39.797293","-104.954308","1266",
"1334013","39.797293","-104.954308","1267",
"1334013","39.797271","-104.954308","1268",
"1334013","39.797271","-104.954308","1269",
"1334013","39.797249","-104.954308","1270",
"1334013","39.797249","-104.954308","1271",
"1334013","39.797227","-104.954308","1272",
"1334013","39.797227","-104.954308","1273",
"1334013","39.797205","-104.954309","1274",
"1334013","39.797205","-104.954309","1275",
"1334013","39.797183","-104.954309","1276",
"1334013","39.797183","-104.954309","1277",
"1334013","39.79716","-104.95431","1278",
"1334013","39.79716","-104.95431","1279",
"1334013","39.797138","-104.95431","1280",
"1334013","39.797138","-104.95431","1281",
"1334013","39.797116","-104.954311","1282",
"1334013","39.797116","-104.954311","1283",
"1334013","39.797094","-104.954312","1284",
"1334013","39.797094","-104.954312","1285",
"1334013","39.797072","-104.954313","1286",
"1334013","39.797072","-104.954313","1287",
"1334013","39.79705","-104.954314","1288",
"1334013","39.79705","-104.954314","1289",
"1334013","39.797028","-104.954315","1290",
"1334013","39.797028","-104.954315","1291",
"1334013","39.797006","-104.954317","1292",
"1334013","39.797006","-104.954317","1293",
"1334013","39.796983","-104.954318","1294",
"1334013","39.796983","-104.954318","1295",
"1334013","39.796961","-104.95432","1296",
"1334013","39.796961","-104.95432","1297",
"1334013","39.796939","-104.954322","1298",
"1334013","39.796939","-104.954322","1299",
"1334013","39.796771","-104.954341","1300",
"1334013","39.796771","-104.954341","1301",
"1334013","39.796603","-104.954368","1302",
"1334013","39.796603","-104.954368","1303",
"1334013","39.796436","-104.954404","1304",
"1334013","39.796436","-104.954404","1305",
"1334013","39.79627","-104.95445","1306",
"1334013","39.79627","-104.95445","1307",
"1334013","39.796106","-104.954503","1308",
"1334013","39.796106","-104.954503","1309",
"1334013","39.795944","-104.954565","1310",
"1334013","39.795944","-104.954565","1311",
"1334013","39.795784","-104.954636","1312",
"1334013","39.795784","-104.954636","1313",
"1334013","39.795626","-104.954715","1314",
"1334013","39.795626","-104.954715","1315",
"1334013","39.795471","-104.954802","1316",
"1334013","39.795471","-104.954802","1317",
"1334013","39.795318","-104.954897","1318",
"1334013","39.795318","-104.954897","1319",
"1334013","39.795169","-104.955","1320",
"1334013","39.795169","-104.955","1321",
"1334013","39.795023","-104.955111","1322",
"1334013","39.795023","-104.955111","1323",
"1334013","39.79488","-104.95523","1324",
"1334013","39.79488","-104.95523","1325",
"1334013","39.794742","-104.955355","1326",
"1334013","39.794742","-104.955355","1327",
"1334013","39.794607","-104.955488","1328",
"1334013","39.794607","-104.955488","1329",
"1334013","39.794476","-104.955628","1330",
"1334013","39.794476","-104.955628","1331",
"1334013","39.79446","-104.955647","1332",
"1334013","39.79446","-104.955647","1333",
"1334013","39.794443","-104.955666","1334",
"1334013","39.794443","-104.955666","1335",
"1334013","39.794426","-104.955685","1336",
"1334013","39.794426","-104.955685","1337",
"1334013","39.79441","-104.955704","1338",
"1334013","39.79441","-104.955704","1339",
"1334013","39.794394","-104.955723","1340",
"1334013","39.794394","-104.955723","1341",
"1334013","39.794377","-104.955742","1342",
"1334013","39.794377","-104.955742","1343",
"1334013","39.794361","-104.955762","1344",
"1334013","39.794361","-104.955762","1345",
"1334013","39.794345","-104.955781","1346",
"1334013","39.794345","-104.955781","1347",
"1334013","39.794328","-104.955801","1348",
"1334013","39.794328","-104.955801","1349",
"1334013","39.794312","-104.95582","1350",
"1334013","39.794312","-104.95582","1351",
"1334013","39.794296","-104.95584","1352",
"1334013","39.794296","-104.95584","1353",
"1334013","39.79428","-104.95586","1354",
"1334013","39.79428","-104.95586","1355",
"1334013","39.794264","-104.95588","1356",
"1334013","39.794264","-104.95588","1357",
"1334013","39.794248","-104.9559","1358",
"1334013","39.794248","-104.9559","1359",
"1334013","39.794232","-104.95592","1360",
"1334013","39.794232","-104.95592","1361",
"1334013","39.794216","-104.95594","1362",
"1334013","39.794216","-104.95594","1363",
"1334013","39.794201","-104.95596","1364",
"1334013","39.794201","-104.95596","1365",
"1334013","39.794185","-104.95598","1366",
"1334013","39.794185","-104.95598","1367",
"1334013","39.794169","-104.956","1368",
"1334013","39.794169","-104.956","1369",
"1334013","39.794153","-104.95602","1370",
"1334013","39.794153","-104.95602","1371",
"1334013","39.794138","-104.95604","1372",
"1334013","39.794138","-104.95604","1373",
"1334013","39.794122","-104.956061","1374",
"1334013","39.794122","-104.956061","1375",
"1334013","39.794106","-104.956081","1376",
"1334013","39.794106","-104.956081","1377",
"1334013","39.794091","-104.956101","1378",
"1334013","39.794091","-104.956101","1379",
"1334013","39.794075","-104.956122","1380",
"1334013","39.794075","-104.956122","1381",
"1334013","39.79406","-104.956142","1382",
"1334013","39.79406","-104.956142","1383",
"1334013","39.794044","-104.956163","1384",
"1334013","39.794044","-104.956163","1385",
"1334013","39.794029","-104.956183","1386",
"1334013","39.794029","-104.956183","1387",
"1334013","39.794013","-104.956203","1388",
"1334013","39.794013","-104.956203","1389",
"1334013","39.793998","-104.956224","1390",
"1334013","39.793998","-104.956224","1391",
"1334013","39.793982","-104.956244","1392",
"1334013","39.793982","-104.956244","1393",
"1334013","39.787747","-104.964448","1394",
"1334013","39.787747","-104.964448","1395",
"1334013","39.787723","-104.96448","1396",
"1334013","39.787723","-104.96448","1397",
"1334013","39.787699","-104.964512","1398",
"1334013","39.787699","-104.964512","1399",
"1334013","39.787675","-104.964543","1400",
"1334013","39.787675","-104.964543","1401",
"1334013","39.787651","-104.964575","1402",
"1334013","39.787651","-104.964575","1403",
"1334013","39.787627","-104.964607","1404",
"1334013","39.787627","-104.964607","1405",
"1334013","39.787603","-104.964638","1406",
"1334013","39.787603","-104.964638","1407",
"1334013","39.787579","-104.96467","1408",
"1334013","39.787579","-104.96467","1409",
"1334013","39.787555","-104.964702","1410",
"1334013","39.787555","-104.964702","1411",
"1334013","39.787349","-104.964978","1412",
"1334013","39.787349","-104.964978","1413",
"1334013","39.787325","-104.96501","1414",
"1334013","39.787325","-104.96501","1415",
"1334013","39.787302","-104.965042","1416",
"1334013","39.787302","-104.965042","1417",
"1334013","39.787278","-104.965074","1418",
"1334013","39.787278","-104.965074","1419",
"1334013","39.787254","-104.965107","1420",
"1334013","39.787254","-104.965107","1421",
"1334013","39.787231","-104.965139","1422",
"1334013","39.787231","-104.965139","1423",
"1334013","39.787207","-104.965171","1424",
"1334013","39.787207","-104.965171","1425",
"1334013","39.787184","-104.965203","1426",
"1334013","39.787184","-104.965203","1427",
"1334013","39.78716","-104.965235","1428",
"1334013","39.78716","-104.965235","1429",
"1334013","39.7867","-104.965863","1430",
"1334013","39.7867","-104.965863","1431",
"1334013","39.786676","-104.965895","1432",
"1334013","39.786676","-104.965895","1433",
"1334013","39.786652","-104.965928","1434",
"1334013","39.786652","-104.965928","1435",
"1334013","39.786629","-104.96596","1436",
"1334013","39.786629","-104.96596","1437",
"1334013","39.786605","-104.965992","1438",
"1334013","39.786605","-104.965992","1439",
"1334013","39.786582","-104.966024","1440",
"1334013","39.786582","-104.966024","1441",
"1334013","39.786558","-104.966056","1442",
"1334013","39.786558","-104.966056","1443",
