"trip_id","arrival_time","departure_time","stop_id","stop_sequence","stop_headsign","pickup_type","drop_off_type","shape_dist_traveled","timepoint"
"115878590","22:26:00","22:26:00","34668","1",,"0","1",,"1"
"115878590","22:34:00","22:34:00","35247","2",,"0","0",,"1"
"115878590","22:40:30","22:40:30","35249","3",,"0","0",,"1"
"115878590","22:44:30","22:44:30","35251","4",,"0","0",,"1"
"115878590","22:48:15","22:48:15","35253","5",,"0","0",,"1"
"115878590","22:51:45","22:51:45","35255","6",,"0","0",,"1"
"115878590","22:56:45","22:56:45","35257","7",,"1","0",,"1"
"115878630","08:43:00","08:43:00","35257","1",,"0","1",,"1"
"115878630","08:46:15","08:46:15","35254","2",,"0","0",,"1"
"115878630","08:49:45","08:49:45","35252","3",,"0","0",,"1"
"115878630","08:53:15","08:53:15","35250","4",,"0","0",,"1"
"115878630","08:57:00","08:57:00","35248","5",,"0","0",,"1"
"115878630","09:04:00","09:04:00","35246","6",,"0","0",,"1"
"115878630","09:12:00","09:12:00","34668","7",,"1","0",,"1"
"115878651","19:13:00","19:13:00","35257","1",,"0","1",,"1"
"115878651","19:16:15","19:16:15","35254","2",,"0","0",,"1"
"115878651","19:19:45","19:19:45","35252","3",,"0","0",,"1"
"115878651","19:23:15","19:23:15","35250","4",,"0","0",,"1"
"115878651","19:27:00","19:27:00","35248","5",,"0","0",,"1"
"115878651","19:34:00","19:34:00","35246","6",,"0","0",,"1"
"115878651","19:42:00","19:42:00","34668","7",,"1","0",,"1"
"115878551","08:13:00","08:13:00","35257","1",,"0","1",,"1"
"115878551","08:16:15","08:16:15","35254","2",,"0","0",,"1"
"115878551","08:19:45","08:19:45","35252","3",,"0","0",,"1"
"115878551","08:23:15","08:23:15","35250","4",,"0","0",,"1"
"115878551","08:27:00","08:27:00","35248","5",,"0","0",,"1"
"115878551","08:34:00","08:34:00","35246","6",,"0","0",,"1"
"115878551","08:42:00","08:42:00","34668","7",,"1","0",,"1"
"115878678","14:56:00","14:56:00","34668","1",,"0","1",,"1"
"115878678","15:04:00","15:04:00","35247","2",,"0","0",,"1"
"115878678","15:10:30","15:10:30","35249","3",,"0","0",,"1"
"115878678","15:14:30","15:14:30","35251","4",,"0","0",,"1"
"115878678","15:18:15","15:18:15","35253","5",,"0","0",,"1"
"115878678","15:21:45","15:21:45","35255","6",,"0","0",,"1"
"115878678","15:26:45","15:26:45","35257","7",,"1","0",,"1"
"115878667","06:13:00","06:13:00","35257","1",,"0","1",,"1"
"115878667","06:16:15","06:16:15","35254","2",,"0","0",,"1"
"115878667","06:19:45","06:19:45","35252","3",,"0","0",,"1"
"115878667","06:23:15","06:23:15","35250","4",,"0","0",,"1"
"115878667","06:27:00","06:27:00","35248","5",,"0","0",,"1"
"115878667","06:34:00","06:34:00","35246","6",,"0","0",,"1"
"115878667","06:42:00","06:42:00","34668","7",,"1","0",,"1"
"115878633","10:13:00","10:13:00","35257","1",,"0","1",,"1"
"115878633","10:16:15","10:16:15","35254","2",,"0","0",,"1"
"115878633","10:19:45","10:19:45","35252","3",,"0","0",,"1"
"115878633","10:23:15","10:23:15","35250","4",,"0","0",,"1"
"115878633","10:27:00","10:27:00","35248","5",,"0","0",,"1"
"115878633","10:34:00","10:34:00","35246","6",,"0","0",,"1"
"115878633","10:42:00","10:42:00","34668","7",,"1","0",,"1"
"115878500","15:56:00","15:56:00","34668","1",,"0","1",,"1"
"115878500","16:04:00","16:04:00","35247","2",,"0","0",,"1"
"115878500","16:10:30","16:10:30","35249","3",,"0","0",,"1"
"115878500","16:14:30","16:14:30","35251","4",,"0","0",,"1"
"115878500","16:18:15","16:18:15","35253","5",,"0","0",,"1"
"115878500","16:21:45","16:21:45","35255","6",,"0","0",,"1"
"115878500","16:26:45","16:26:45","35257","7",,"1","0",,"1"
"115878529","09:56:00","09:56:00","34668","1",,"0","1",,"1"
"115878529","10:04:00","10:04:00","35247","2",,"0","0",,"1"
"115878529","10:10:30","10:10:30","35249","3",,"0","0",,"1"
"115878529","10:14:30","10:14:30","35251","4",,"0","0",,"1"
"115878529","10:18:15","10:18:15","35253","5",,"0","0",,"1"
"115878529","10:21:45","10:21:45","35255","6",,"0","0",,"1"
"115878529","10:26:45","10:26:45","35257","7",,"1","0",,"1"
"115878534","11:56:00","11:56:00","34668","1",,"0","1",,"1"
"115878534","12:04:00","12:04:00","35247","2",,"0","0",,"1"
"115878534","12:10:30","12:10:30","35249","3",,"0","0",,"1"
"115878534","12:14:30","12:14:30","35251","4",,"0","0",,"1"
"115878534","12:18:15","12:18:15","35253","5",,"0","0",,"1"
"115878534","12:21:45","12:21:45","35255","6",,"0","0",,"1"
"115878534","12:26:45","12:26:45","35257","7",,"1","0",,"1"
"115878505","18:26:00","18:26:00","34668","1",,"0","1",,"1"
"115878505","18:34:00","18:34:00","35247","2",,"0","0",,"1"
"115878505","18:40:30","18:40:30","35249","3",,"0","0",,"1"
"115878505","18:44:30","18:44:30","35251","4",,"0","0",,"1"
"115878505","18:48:15","18:48:15","35253","5",,"0","0",,"1"
"115878505","18:51:45","18:51:45","35255","6",,"0","0",,"1"
"115878505","18:56:45","18:56:45","35257","7",,"1","0",,"1"
"115878523","06:26:00","06:26:00","34668","1",,"0","1",,"1"
"115878523","06:34:00","06:34:00","35247","2",,"0","0",,"1"
"115878523","06:40:30","06:40:30","35249","3",,"0","0",,"1"
"115878523","06:44:30","06:44:30","35251","4",,"0","0",,"1"
"115878523","06:48:15","06:48:15","35253","5",,"0","0",,"1"
"115878523","06:51:45","06:51:45","35255","6",,"0","0",,"1"
"115878523","06:56:45","06:56:45","35257","7",,"1","0",,"1"
"115878527","08:26:00","08:26:00","34668","1",,"0","1",,"1"
"115878527","08:34:00","08:34:00","35247","2",,"0","0",,"1"
"115878527","08:40:30","08:40:30","35249","3",,"0","0",,"1"
"115878527","08:44:30","08:44:30","35251","4",,"0","0",,"1"
"115878527","08:48:15","08:48:15","35253","5",,"0","0",,"1"
"115878527","08:51:45","08:51:45","35255","6",,"0","0",,"1"
"115878527","08:56:45","08:56:45","35257","7",,"1","0",,"1"
"115878530","10:26:00","10:26:00","34668","1",,"0","1",,"1"
"115878530","10:34:00","10:34:00","35247","2",,"0","0",,"1"
"115878530","10:40:30","10:40:30","35249","3",,"0","0",,"1"
"115878530","10:44:30","10:44:30","35251","4",,"0","0",,"1"
"115878530","10:48:15","10:48:15","35253","5",,"0","0",,"1"
"115878530","10:51:45","10:51:45","35255","6",,"0","0",,"1"
"115878530","10:56:45","10:56:45","35257","7",,"1","0",,"1"
"115878536","12:56:00","12:56:00","34668","1",,"0","1",,"1"
"115878536","13:04:00","13:04:00","35247","2",,"0","0",,"1"
"115878536","13:10:30","13:10:30","35249","3",,"0","0",,"1"
"115878536","13:14:30","13:14:30","35251","4",,"0","0",,"1"
"115878536","13:18:15","13:18:15","35253","5",,"0","0",,"1"
"115878536","13:21:45","13:21:45","35255","6",,"0","0",,"1"
"115878536","13:26:45","13:26:45","35257","7",,"1","0",,"1"
"115878539","14:26:00","14:26:00","34668","1",,"0","1",,"1"
"115878539","14:34:00","14:34:00","35247","2",,"0","0",,"1"
"115878539","14:40:30","14:40:30","35249","3",,"0","0",,"1"
"115878539","14:44:30","14:44:30","35251","4",,"0","0",,"1"
"115878539","14:48:15","14:48:15","35253","5",,"0","0",,"1"
"115878539","14:51:45","14:51:45","35255","6",,"0","0",,"1"
"115878539","14:56:45","14:56:45","35257","7",,"1","0",,"1"
"115878544","04:43:00","04:43:00","35257","1",,"0","1",,"1"
"115878544","04:46:15","04:46:15","35254","2",,"0","0",,"1"
"115878544","04:49:45","04:49:45","35252","3",,"0","0",,"1"
"115878544","04:53:15","04:53:15","35250","4",,"0","0",,"1"
"115878544","04:57:00","04:57:00","35248","5",,"0","0",,"1"
"115878544","05:04:00","05:04:00","35246","6",,"0","0",,"1"
"115878544","05:12:00","05:12:00","34668","7",,"1","0",,"1"
"115878547","06:13:00","06:13:00","35257","1",,"0","1",,"1"
"115878547","06:16:15","06:16:15","35254","2",,"0","0",,"1"
"115878547","06:19:45","06:19:45","35252","3",,"0","0",,"1"
"115878547","06:23:15","06:23:15","35250","4",,"0","0",,"1"
"115878547","06:27:00","06:27:00","35248","5",,"0","0",,"1"
"115878547","06:34:00","06:34:00","35246","6",,"0","0",,"1"
"115878547","06:42:00","06:42:00","34668","7",,"1","0",,"1"
"115878548","06:43:00","06:43:00","35257","1",,"0","1",,"1"
"115878548","06:46:15","06:46:15","35254","2",,"0","0",,"1"
"115878548","06:49:45","06:49:45","35252","3",,"0","0",,"1"
"115878548","06:53:15","06:53:15","35250","4",,"0","0",,"1"
"115878548","06:57:00","06:57:00","35248","5",,"0","0",,"1"
"115878548","07:04:00","07:04:00","35246","6",,"0","0",,"1"
"115878548","07:12:00","07:12:00","34668","7",,"1","0",,"1"
"115878554","09:43:00","09:43:00","35257","1",,"0","1",,"1"
"115878554","09:46:15","09:46:15","35254","2",,"0","0",,"1"
"115878554","09:49:45","09:49:45","35252","3",,"0","0",,"1"
"115878554","09:53:15","09:53:15","35250","4",,"0","0",,"1"
"115878554","09:57:00","09:57:00","35248","5",,"0","0",,"1"
"115878554","10:04:00","10:04:00","35246","6",,"0","0",,"1"
"115878554","10:12:00","10:12:00","34668","7",,"1","0",,"1"
"115878558","11:43:00","11:43:00","35257","1",,"0","1",,"1"
"115878558","11:46:15","11:46:15","35254","2",,"0","0",,"1"
"115878558","11:49:45","11:49:45","35252","3",,"0","0",,"1"
"115878558","11:53:15","11:53:15","35250","4",,"0","0",,"1"
"115878558","11:57:00","11:57:00","35248","5",,"0","0",,"1"
"115878558","12:04:00","12:04:00","35246","6",,"0","0",,"1"
"115878558","12:12:00","12:12:00","34668","7",,"1","0",,"1"
"115878572","18:43:00","18:43:00","35257","1",,"0","1",,"1"
"115878572","18:46:15","18:46:15","35254","2",,"0","0",,"1"
"115878572","18:49:45","18:49:45","35252","3",,"0","0",,"1"
"115878572","18:53:15","18:53:15","35250","4",,"0","0",,"1"
"115878572","18:57:00","18:57:00","35248","5",,"0","0",,"1"
"115878572","19:04:00","19:04:00","35246","6",,"0","0",,"1"
"115878572","19:12:00","19:12:00","34668","7",,"1","0",,"1"
"115878586","20:26:00","20:26:00","34668","1",,"0","1",,"1"
"115878586","20:34:00","20:34:00","35247","2",,"0","0",,"1"
"115878586","20:40:30","20:40:30","35249","3",,"0","0",,"1"
"115878586","20:44:30","20:44:30","35251","4",,"0","0",,"1"
"115878586","20:48:15","20:48:15","35253","5",,"0","0",,"1"
"115878586","20:51:45","20:51:45","35255","6",,"0","0",,"1"
"115878586","20:56:45","20:56:45","35257","7",,"1","0",,"1"
"115878588","21:26:00","21:26:00","34668","1",,"0","1",,"1"
"115878588","21:34:00","21:34:00","35247","2",,"0","0",,"1"
"115878588","21:40:30","21:40:30","35249","3",,"0","0",,"1"
"115878588","21:44:30","21:44:30","35251","4",,"0","0",,"1"
"115878588","21:48:15","21:48:15","35253","5",,"0","0",,"1"
"115878588","21:51:45","21:51:45","35255","6",,"0","0",,"1"
"115878588","21:56:45","21:56:45","35257","7",,"1","0",,"1"
"115878602","07:56:00","07:56:00","34668","1",,"0","1",,"1"
"115878602","08:04:00","08:04:00","35247","2",,"0","0",,"1"
"115878602","08:10:30","08:10:30","35249","3",,"0","0",,"1"
"115878602","08:14:30","08:14:30","35251","4",,"0","0",,"1"
"115878602","08:18:15","08:18:15","35253","5",,"0","0",,"1"
"115878602","08:21:45","08:21:45","35255","6",,"0","0",,"1"
"115878602","08:26:45","08:26:45","35257","7",,"1","0",,"1"
"115878606","09:56:00","09:56:00","34668","1",,"0","1",,"1"
"115878606","10:04:00","10:04:00","35247","2",,"0","0",,"1"
"115878606","10:10:30","10:10:30","35249","3",,"0","0",,"1"
"115878606","10:14:30","10:14:30","35251","4",,"0","0",,"1"
"115878606","10:18:15","10:18:15","35253","5",,"0","0",,"1"
"115878606","10:21:45","10:21:45","35255","6",,"0","0",,"1"
"115878606","10:26:45","10:26:45","35257","7",,"1","0",,"1"
"115878612","12:56:00","12:56:00","34668","1",,"0","1",,"1"
"115878612","13:04:00","13:04:00","35247","2",,"0","0",,"1"
"115878612","13:10:30","13:10:30","35249","3",,"0","0",,"1"
"115878612","13:14:30","13:14:30","35251","4",,"0","0",,"1"
"115878612","13:18:15","13:18:15","35253","5",,"0","0",,"1"
"115878612","13:21:45","13:21:45","35255","6",,"0","0",,"1"
"115878612","13:26:45","13:26:45","35257","7",,"1","0",,"1"
"115878628","07:43:00","07:43:00","35257","1",,"0","1",,"1"
"115878628","07:46:15","07:46:15","35254","2",,"0","0",,"1"
"115878628","07:49:45","07:49:45","35252","3",,"0","0",,"1"
"115878628","07:53:15","07:53:15","35250","4",,"0","0",,"1"
"115878628","07:57:00","07:57:00","35248","5",,"0","0",,"1"
"115878628","08:04:00","08:04:00","35246","6",,"0","0",,"1"
"115878628","08:12:00","08:12:00","34668","7",,"1","0",,"1"
"115878635","11:13:00","11:13:00","35257","1",,"0","1",,"1"
"115878635","11:16:15","11:16:15","35254","2",,"0","0",,"1"
"115878635","11:19:45","11:19:45","35252","3",,"0","0",,"1"
"115878635","11:23:15","11:23:15","35250","4",,"0","0",,"1"
"115878635","11:27:00","11:27:00","35248","5",,"0","0",,"1"
"115878635","11:34:00","11:34:00","35246","6",,"0","0",,"1"
"115878635","11:42:00","11:42:00","34668","7",,"1","0",,"1"
"115878673","12:26:00","12:26:00","34668","1",,"0","1",,"1"
"115878673","12:34:00","12:34:00","35247","2",,"0","0",,"1"
"115878673","12:40:30","12:40:30","35249","3",,"0","0",,"1"
"115878673","12:44:30","12:44:30","35251","4",,"0","0",,"1"
"115878673","12:48:15","12:48:15","35253","5",,"0","0",,"1"
"115878673","12:51:45","12:51:45","35255","6",,"0","0",,"1"
"115878673","12:56:45","12:56:45","35257","7",,"1","0",,"1"
"115878679","15:26:00","15:26:00","34668","1",,"0","1",,"1"
"115878679","15:34:00","15:34:00","35247","2",,"0","0",,"1"
"115878679","15:40:30","15:40:30","35249","3",,"0","0",,"1"
"115878679","15:44:30","15:44:30","35251","4",,"0","0",,"1"
"115878679","15:48:15","15:48:15","35253","5",,"0","0",,"1"
"115878679","15:51:45","15:51:45","35255","6",,"0","0",,"1"
"115878679","15:56:45","15:56:45","35257","7",,"1","0",,"1"
"115878684","21:26:00","21:26:00","34668","1",,"0","1",,"1"
"115878684","21:34:00","21:34:00","35247","2",,"0","0",,"1"
"115878684","21:40:30","21:40:30","35249","3",,"0","0",,"1"
"115878684","21:44:30","21:44:30","35251","4",,"0","0",,"1"
"115878684","21:48:15","21:48:15","35253","5",,"0","0",,"1"
"115878684","21:51:45","21:51:45","35255","6",,"0","0",,"1"
"115878684","21:56:45","21:56:45","35257","7",,"1","0",,"1"
"115878690","16:26:00","16:26:00","34668","1",,"0","1",,"1"
"115878690","16:34:00","16:34:00","35247","2",,"0","0",,"1"
"115878690","16:40:30","16:40:30","35249","3",,"0","0",,"1"
"115878690","16:44:30","16:44:30","35251","4",,"0","0",,"1"
"115878690","16:48:15","16:48:15","35253","5",,"0","0",,"1"
"115878690","16:51:45","16:51:45","35255","6",,"0","0",,"1"
"115878690","16:56:45","16:56:45","35257","7",,"1","0",,"1"
"115878700","06:56:00","06:56:00","34668","1",,"0","1",,"1"
"115878700","07:04:00","07:04:00","35247","2",,"0","0",,"1"
"115878700","07:10:30","07:10:30","35249","3",,"0","0",,"1"
"115878700","07:14:30","07:14:30","35251","4",,"0","0",,"1"
"115878700","07:18:15","07:18:15","35253","5",,"0","0",,"1"
"115878700","07:21:45","07:21:45","35255","6",,"0","0",,"1"
"115878700","07:26:45","07:26:45","35257","7",,"1","0",,"1"
"115878717","07:13:00","07:13:00","35257","1",,"0","1",,"1"
"115878717","07:16:15","07:16:15","35254","2",,"0","0",,"1"
"115878717","07:19:45","07:19:45","35252","3",,"0","0",,"1"
"115878717","07:23:15","07:23:15","35250","4",,"0","0",,"1"
"115878717","07:27:00","07:27:00","35248","5",,"0","0",,"1"
"115878717","07:34:00","07:34:00","35246","6",,"0","0",,"1"
"115878717","07:42:00","07:42:00","34668","7",,"1","0",,"1"
"115878725","10:43:00","10:43:00","35257","1",,"0","1",,"1"
"115878725","10:46:15","10:46:15","35254","2",,"0","0",,"1"
"115878725","10:49:45","10:49:45","35252","3",,"0","0",,"1"
"115878725","10:53:15","10:53:15","35250","4",,"0","0",,"1"
"115878725","10:57:00","10:57:00","35248","5",,"0","0",,"1"
"115878725","11:04:00","11:04:00","35246","6",,"0","0",,"1"
"115878725","11:12:00","11:12:00","34668","7",,"1","0",,"1"
"115878732","14:13:00","14:13:00","35257","1",,"0","1",,"1"
"115878732","14:16:15","14:16:15","35254","2",,"0","0",,"1"
"115878732","14:19:45","14:19:45","35252","3",,"0","0",,"1"
"115878732","14:23:15","14:23:15","35250","4",,"0","0",,"1"
"115878732","14:27:00","14:27:00","35248","5",,"0","0",,"1"
"115878732","14:34:00","14:34:00","35246","6",,"0","0",,"1"
"115878732","14:42:00","14:42:00","34668","7",,"1","0",,"1"
"115878733","14:43:00","14:43:00","35257","1",,"0","1",,"1"
"115878733","14:46:15","14:46:15","35254","2",,"0","0",,"1"
"115878733","14:49:45","14:49:45","35252","3",,"0","0",,"1"
"115878733","14:53:15","14:53:15","35250","4",,"0","0",,"1"
"115878733","14:57:00","14:57:00","35248","5",,"0","0",,"1"
"115878733","15:04:00","15:04:00","35246","6",,"0","0",,"1"
"115878733","15:12:00","15:12:00","34668","7",,"1","0",,"1"
"115878744","20:13:00","20:13:00","35257","1",,"0","1",,"1"
"115878744","20:16:15","20:16:15","35254","2",,"0","0",,"1"
"115878744","20:19:45","20:19:45","35252","3",,"0","0",,"1"
"115878744","20:23:15","20:23:15","35250","4",,"0","0",,"1"
"115878744","20:27:00","20:27:00","35248","5",,"0","0",,"1"
"115878744","20:34:00","20:34:00","35246","6",,"0","0",,"1"
"115878744","20:42:00","20:42:00","34668","7",,"1","0",,"1"
"115878745","20:43:00","20:43:00","35257","1",,"0","1",,"1"
"115878745","20:46:15","20:46:15","35254","2",,"0","0",,"1"
"115878745","20:49:45","20:49:45","35252","3",,"0","0",,"1"
"115878745","20:53:15","20:53:15","35250","4",,"0","0",,"1"
"115878745","20:57:00","20:57:00","35248","5",,"0","0",,"1"
"115878745","21:04:00","21:04:00","35246","6",,"0","0",,"1"
"115878745","21:12:00","21:12:00","34668","7",,"1","0",,"1"
"115878747","21:43:00","21:43:00","35257","1",,"0","1",,"1"
"115878747","21:46:15","21:46:15","35254","2",,"0","0",,"1"
"115878747","21:49:45","21:49:45","35252","3",,"0","0",,"1"
"115878747","21:53:15","21:53:15","35250","4",,"0","0",,"1"
"115878747","21:57:00","21:57:00","35248","5",,"0","0",,"1"
"115878747","22:04:00","22:04:00","35246","6",,"0","0",,"1"
"115878747","22:12:00","22:12:00","34668","7",,"1","0",,"1"
"115878762","16:56:00","16:56:00","34668","1",,"0","1",,"1"
"115878762","17:04:00","17:04:00","35247","2",,"0","0",,"1"
"115878762","17:10:30","17:10:30","35249","3",,"0","0",,"1"
"115878762","17:14:30","17:14:30","35251","4",,"0","0",,"1"
"115878762","17:18:15","17:18:15","35253","5",,"0","0",,"1"
"115878762","17:21:45","17:21:45","35255","6",,"0","0",,"1"
"115878762","17:26:45","17:26:45","35257","7",,"1","0",,"1"
"115878783","07:56:00","07:56:00","34668","1",,"0","1",,"1"
"115878783","08:04:00","08:04:00","35247","2",,"0","0",,"1"
"115878783","08:10:30","08:10:30","35249","3",,"0","0",,"1"
"115878783","08:14:30","08:14:30","35251","4",,"0","0",,"1"
"115878783","08:18:15","08:18:15","35253","5",,"0","0",,"1"
"115878783","08:21:45","08:21:45","35255","6",,"0","0",,"1"
"115878783","08:26:45","08:26:45","35257","7",,"1","0",,"1"
"115878809","11:43:00","11:43:00","35257","1",,"0","1",,"1"
"115878809","11:46:15","11:46:15","35254","2",,"0","0",,"1"
"115878809","11:49:45","11:49:45","35252","3",,"0","0",,"1"
"115878809","11:53:15","11:53:15","35250","4",,"0","0",,"1"
"115878809","11:57:00","11:57:00","35248","5",,"0","0",,"1"
"115878809","12:04:00","12:04:00","35246","6",,"0","0",,"1"
"115878809","12:12:00","12:12:00","34668","7",,"1","0",,"1"
"115878815","14:43:00","14:43:00","35257","1",,"0","1",,"1"
"115878815","14:46:15","14:46:15","35254","2",,"0","0",,"1"
"115878815","14:49:45","14:49:45","35252","3",,"0","0",,"1"
"115878815","14:53:15","14:53:15","35250","4",,"0","0",,"1"
"115878815","14:57:00","14:57:00","35248","5",,"0","0",,"1"
"115878815","15:04:00","15:04:00","35246","6",,"0","0",,"1"
"115878815","15:12:00","15:12:00","34668","7",,"1","0",,"1"
"115878822","18:43:00","18:43:00","35257","1",,"0","1",,"1"
"115878822","18:46:15","18:46:15","35254","2",,"0","0",,"1"
"115878822","18:49:45","18:49:45","35252","3",,"0","0",,"1"
"115878822","18:53:15","18:53:15","35250","4",,"0","0",,"1"
"115878822","18:57:00","18:57:00","35248","5",,"0","0",,"1"
"115878822","19:04:00","19:04:00","35246","6",,"0","0",,"1"
"115878822","19:12:00","19:12:00","34668","7",,"1","0",,"1"
"115878502","16:56:00","16:56:00","34668","1",,"0","1",,"1"
"115878502","17:04:00","17:04:00","35247","2",,"0","0",,"1"
"115878502","17:10:30","17:10:30","35249","3",,"0","0",,"1"
"115878502","17:14:30","17:14:30","35251","4",,"0","0",,"1"
"115878502","17:18:15","17:18:15","35253","5",,"0","0",,"1"
"115878502","17:21:45","17:21:45","35255","6",,"0","0",,"1"
"115878502","17:26:45","17:26:45","35257","7",,"1","0",,"1"
"115878506","18:56:00","18:56:00","34668","1",,"0","1",,"1"
"115878506","19:04:00","19:04:00","35247","2",,"0","0",,"1"
"115878506","19:10:30","19:10:30","35249","3",,"0","0",,"1"
"115878506","19:14:30","19:14:30","35251","4",,"0","0",,"1"
"115878506","19:18:15","19:18:15","35253","5",,"0","0",,"1"
"115878506","19:21:45","19:21:45","35255","6",,"0","0",,"1"
"115878506","19:26:45","19:26:45","35257","7",,"1","0",,"1"
"115878528","08:56:00","08:56:00","34668","1",,"0","1",,"1"
"115878528","09:04:00","09:04:00","35247","2",,"0","0",,"1"
"115878528","09:10:30","09:10:30","35249","3",,"0","0",,"1"
"115878528","09:14:30","09:14:30","35251","4",,"0","0",,"1"
"115878528","09:18:15","09:18:15","35253","5",,"0","0",,"1"
"115878528","09:21:45","09:21:45","35255","6",,"0","0",,"1"
"115878528","09:26:45","09:26:45","35257","7",,"1","0",,"1"
"115878533","11:26:00","11:26:00","34668","1",,"0","1",,"1"
"115878533","11:34:00","11:34:00","35247","2",,"0","0",,"1"
"115878533","11:40:30","11:40:30","35249","3",,"0","0",,"1"
"115878533","11:44:30","11:44:30","35251","4",,"0","0",,"1"
"115878533","11:48:15","11:48:15","35253","5",,"0","0",,"1"
"115878533","11:51:45","11:51:45","35255","6",,"0","0",,"1"
"115878533","11:56:45","11:56:45","35257","7",,"1","0",,"1"
"115878566","15:43:00","15:43:00","35257","1",,"0","1",,"1"
"115878566","15:46:15","15:46:15","35254","2",,"0","0",,"1"
"115878566","15:49:45","15:49:45","35252","3",,"0","0",,"1"
"115878566","15:53:15","15:53:15","35250","4",,"0","0",,"1"
"115878566","15:57:00","15:57:00","35248","5",,"0","0",,"1"
"115878566","16:04:00","16:04:00","35246","6",,"0","0",,"1"
"115878566","16:12:00","16:12:00","34668","7",,"1","0",,"1"
"115878569","17:13:00","17:13:00","35257","1",,"0","1",,"1"
"115878569","17:16:15","17:16:15","35254","2",,"0","0",,"1"
"115878569","17:19:45","17:19:45","35252","3",,"0","0",,"1"
"115878569","17:23:15","17:23:15","35250","4",,"0","0",,"1"
"115878569","17:27:00","17:27:00","35248","5",,"0","0",,"1"
"115878569","17:34:00","17:34:00","35246","6",,"0","0",,"1"
"115878569","17:42:00","17:42:00","34668","7",,"1","0",,"1"
"115878574","19:43:00","19:43:00","35257","1",,"0","1",,"1"
"115878574","19:46:15","19:46:15","35254","2",,"0","0",,"1"
"115878574","19:49:45","19:49:45","35252","3",,"0","0",,"1"
"115878574","19:53:15","19:53:15","35250","4",,"0","0",,"1"
"115878574","19:57:00","19:57:00","35248","5",,"0","0",,"1"
"115878574","20:04:00","20:04:00","35246","6",,"0","0",,"1"
"115878574","20:12:00","20:12:00","34668","7",,"1","0",,"1"
"115878579","22:43:00","22:43:00","35257","1",,"0","1",,"1"
"115878579","22:46:15","22:46:15","35254","2",,"0","0",,"1"
"115878579","22:49:45","22:49:45","35252","3",,"0","0",,"1"
"115878579","22:53:15","22:53:15","35250","4",,"0","0",,"1"
"115878579","22:57:00","22:57:00","35248","5",,"0","0",,"1"
"115878579","23:04:00","23:04:00","35246","6",,"0","0",,"1"
"115878579","23:12:00","23:12:00","34668","7",,"1","0",,"1"
"115878587","20:56:00","20:56:00","34668","1",,"0","1",,"1"
"115878587","21:04:00","21:04:00","35247","2",,"0","0",,"1"
"115878587","21:10:30","21:10:30","35249","3",,"0","0",,"1"
"115878587","21:14:30","21:14:30","35251","4",,"0","0",,"1"
"115878587","21:18:15","21:18:15","35253","5",,"0","0",,"1"
"115878587","21:21:45","21:21:45","35255","6",,"0","0",,"1"
"115878587","21:26:45","21:26:45","35257","7",,"1","0",,"1"
"115878598","05:56:00","05:56:00","34668","1",,"0","1",,"1"
"115878598","06:04:00","06:04:00","35247","2",,"0","0",,"1"
"115878598","06:10:30","06:10:30","35249","3",,"0","0",,"1"
"115878598","06:14:30","06:14:30","35251","4",,"0","0",,"1"
"115878598","06:18:15","06:18:15","35253","5",,"0","0",,"1"
"115878598","06:21:45","06:21:45","35255","6",,"0","0",,"1"
"115878598","06:26:45","06:26:45","35257","7",,"1","0",,"1"
"115878600","06:56:00","06:56:00","34668","1",,"0","1",,"1"
"115878600","07:04:00","07:04:00","35247","2",,"0","0",,"1"
"115878600","07:10:30","07:10:30","35249","3",,"0","0",,"1"
"115878600","07:14:30","07:14:30","35251","4",,"0","0",,"1"
"115878600","07:18:15","07:18:15","35253","5",,"0","0",,"1"
"115878600","07:21:45","07:21:45","35255","6",,"0","0",,"1"
"115878600","07:26:45","07:26:45","35257","7",,"1","0",,"1"
"115878603","08:26:00","08:26:00","34668","1",,"0","1",,"1"
"115878603","08:34:00","08:34:00","35247","2",,"0","0",,"1"
"115878603","08:40:30","08:40:30","35249","3",,"0","0",,"1"
"115878603","08:44:30","08:44:30","35251","4",,"0","0",,"1"
"115878603","08:48:15","08:48:15","35253","5",,"0","0",,"1"
"115878603","08:51:45","08:51:45","35255","6",,"0","0",,"1"
"115878603","08:56:45","08:56:45","35257","7",,"1","0",,"1"
"115878622","17:56:00","17:56:00","34668","1",,"0","1",,"1"
"115878622","18:04:00","18:04:00","35247","2",,"0","0",,"1"
"115878622","18:10:30","18:10:30","35249","3",,"0","0",,"1"
"115878622","18:14:30","18:14:30","35251","4",,"0","0",,"1"
"115878622","18:18:15","18:18:15","35253","5",,"0","0",,"1"
"115878622","18:21:45","18:21:45","35255","6",,"0","0",,"1"
"115878622","18:26:45","18:26:45","35257","7",,"1","0",,"1"
"115878636","11:43:00","11:43:00","35257","1",,"0","1",,"1"
"115878636","11:46:15","11:46:15","35254","2",,"0","0",,"1"
"115878636","11:49:45","11:49:45","35252","3",,"0","0",,"1"
"115878636","11:53:15","11:53:15","35250","4",,"0","0",,"1"
"115878636","11:57:00","11:57:00","35248","5",,"0","0",,"1"
"115878636","12:04:00","12:04:00","35246","6",,"0","0",,"1"
"115878636","12:12:00","12:12:00","34668","7",,"1","0",,"1"
"115878643","15:43:00","15:43:00","35257","1",,"0","1",,"1"
"115878643","15:46:15","15:46:15","35254","2",,"0","0",,"1"
